,bar_count,battery_level,bench_count,bike_score,bus_count,captive,city,clds,code,elevation,housing_units,id,land_area_in_sqmi,latitude,longitude,nest_id,park_count,parking_count,point,pop_density,population,precip,radius_in_miles,states,supermarket_count_1000m,temp,timestamp,uv_index,walk_score,water_area_in_sqmi,weekday,wspd,zip_code
93,2,82,0,82,1,False,Austin,CLR,,153.1264496,5036.0,2fd0f66d-ec23-4a72-969f-a9b2d2624cfb,1.63,30.268665,-97.74134833,,10,1,"(30.268665000000002, -97.74134833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
94,1,100,0,92,1,False,Austin,CLR,,145.6853485,5036.0,fbf8a6ae-93c1-46b8-af44-2e139db27a85,1.63,30.26519598,-97.74405529,be237ca8-6c22-45a3-bc2c-46e8da6ddb13,16,2,"(30.26519598, -97.74405529)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
95,10,97,0,92,1,False,Austin,CLR,,148.3124542,5036.0,2391d604-ea4a-46b3-aec5-c54eff6bf1db,1.63,30.26652167,-97.74067667,,10,1,"(30.26652167, -97.74067667)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
96,1,92,0,89,1,False,Austin,CLR,,145.4130554,5036.0,29b2e66c-00e3-4d17-9b72-cb7a003f3660,1.63,30.26555333,-97.74137833,6e6feb6b-9ea0-46a5-a977-098970693dbe,12,1,"(30.26555333, -97.74137833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
97,7,94,0,92,1,False,Austin,CLR,,147.9624786,5036.0,163644fe-28a5-4ad2-b905-4e89da061914,1.63,30.26637,-97.740715,11790b36-cdd5-4dd0-a2b7-56cb76bcffed,10,1,"(30.266370000000002, -97.74071500000001)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
98,1,100,0,92,1,False,Austin,CLR,,145.9746704,5036.0,8e47b35d-e626-4170-a0d6-ca66d42ab262,1.63,30.265573,-97.744815,,15,3,"(30.265573, -97.744815)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
99,8,85,0,92,1,False,Austin,CLR,,148.0449524,5036.0,ccceffff-3b56-49a6-a0fc-609df70d6441,1.63,30.26640667,-97.74067667,,10,1,"(30.26640667, -97.74067667)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
100,2,90,0,82,1,False,Austin,CLR,,153.9564209,5036.0,bfeb0cfe-916f-4d0e-85c0-948ad05b4f7f,1.63,30.26865167,-97.74118833,,9,1,"(30.26865167, -97.74118833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
101,1,89,0,92,1,False,Austin,CLR,,145.5358887,5036.0,d729e0ab-73dc-4b63-9eb3-a1d6b6ffe98f,1.63,30.26502833,-97.74379667,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,14,3,"(30.26502833, -97.74379667)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
102,1,97,0,89,1,False,Austin,CLR,,145.3666534,5036.0,9868de79-490c-48f5-860d-b5f64dff7d29,1.63,30.26553,-97.74131,6e6feb6b-9ea0-46a5-a977-098970693dbe,12,1,"(30.26553, -97.74131)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
103,1,96,0,89,1,False,Austin,CLR,,145.3864746,5036.0,cc007675-4951-4ee8-9cbd-ee1ab5c4630f,1.63,30.265505,-97.74134,6e6feb6b-9ea0-46a5-a977-098970693dbe,12,1,"(30.265504999999997, -97.74134000000001)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
104,1,94,0,92,1,False,Austin,CLR,,145.5087738,5036.0,ac74b11b-b8ca-495a-a670-639d24d23253,1.63,30.26510667,-97.74408,be237ca8-6c22-45a3-bc2c-46e8da6ddb13,16,2,"(30.26510667, -97.74408000000001)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
105,11,94,0,92,1,False,Austin,CLR,,148.3687744,5036.0,969db145-0f7c-4b99-a553-e57b91058b28,1.63,30.26653833,-97.74056167,,9,1,"(30.26653833, -97.74056167)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
106,1,85,0,92,1,False,Austin,CLR,,145.5079346,5036.0,653227d0-b22e-4d46-91ff-68fa21c38f9b,1.63,30.265155,-97.74424667,,16,2,"(30.265155, -97.74424667)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
107,1,90,0,92,1,False,Austin,CLR,,145.5553436,5036.0,b36fe9ff-53cf-40e7-ad4b-d1f8feabca95,1.63,30.26493333,-97.743485,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,13,3,"(30.26493333, -97.74348499999999)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,97,0.1,0,,78701
108,1,98,0,92,1,False,Austin,CLR,,145.4582825,5036.0,1b5e27a9-ffd6-4ba2-a427-71fa103d9e68,1.63,30.26504833,-97.74398,be237ca8-6c22-45a3-bc2c-46e8da6ddb13,16,2,"(30.26504833, -97.74398000000001)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
109,1,100,0,92,1,False,Austin,CLR,,145.51551819999997,5036.0,8bac0d0d-adee-4d48-a62c-6743d77fdc6d,1.63,30.26518,-97.744322,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,16,2,"(30.265179999999997, -97.744322)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
110,1,54,0,92,1,False,Austin,CLR,,145.1187439,5036.0,7bf49bff-da05-4c26-8681-8da98f36d4e3,1.63,30.26498,-97.742355,,12,1,"(30.264979999999998, -97.742355)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
111,1,83,0,83,1,False,Austin,CLR,,152.4436798,5036.0,bec06129-d4d2-416d-8dd5-322ea18a2a3d,1.63,30.269322,-97.742362,,11,0,"(30.269322, -97.742362)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,98,0.1,0,,78701
112,0,67,0,92,1,False,Austin,CLR,,144.80018619999996,5036.0,fd47a7f8-d2b9-4d63-8c67-486a7c00b443,1.63,30.26492833,-97.74259167,,12,1,"(30.26492833, -97.74259167)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
113,0,65,0,92,1,False,Austin,CLR,,144.8032379,5036.0,ffd7931b-4028-4d8b-8405-64e72abe23ad,1.63,30.26492,-97.74260667,,12,1,"(30.26492, -97.74260667)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
114,0,72,0,92,1,False,Austin,CLR,,144.8095245,5036.0,064f6dcc-0887-4bef-ad95-9f17c689396e,1.63,30.26489500000001,-97.742615,,12,1,"(30.26489500000001, -97.742615)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
115,0,69,0,92,1,False,Austin,CLR,,145.0861206,5036.0,9e32c41c-0002-41c3-8e27-36595af0f25d,1.63,30.26488,-97.74271333,,13,1,"(30.264879999999998, -97.74271333)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
116,0,71,0,92,1,False,Austin,CLR,,144.79647830000005,5036.0,c1785d4a-eaa4-4c5c-9a55-552b1da4ce14,1.63,30.26489667,-97.74255333,,12,1,"(30.26489667, -97.74255333)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
117,0,73,0,92,1,False,Austin,CLR,,144.8027496,5036.0,d0f64df5-123c-4813-be80-e01e24d80faf,1.63,30.26488833,-97.74259167,,12,1,"(30.26488833, -97.74259167)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
118,1,92,0,92,1,False,Austin,CLR,,145.40499880000004,5036.0,84923c2d-1b98-497d-a613-24bd86ac127e,1.63,30.26489833,-97.74360667,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,13,3,"(30.26489833, -97.74360667)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,97,0.1,0,,78701
119,1,85,0,89,1,False,Austin,CLR,,145.29019169999995,5036.0,f3e59744-f100-41e1-b8bd-8a79855f496b,1.63,30.26555609,-97.74113851,,11,0,"(30.26555609, -97.74113851)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
120,1,93,1,89,1,False,Austin,CLR,,147.3582001,5036.0,bb39245b-f099-4339-97db-2bdac458e7d8,1.63,30.26593,-97.74079833,847555cc-f3e2-45b4-8ec1-e638025fd700,11,1,"(30.265929999999997, -97.74079833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
121,1,96,0,92,1,False,Austin,CLR,,145.3563385,5036.0,f4706e19-6e57-43e5-83d0-813ac7040d66,1.63,30.264935,-97.74379667,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,13,3,"(30.264934999999998, -97.74379667)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
122,1,57,2,89,1,False,Austin,CLR,,147.4650574,5036.0,a445436b-1211-417c-a8e6-e8d880c4757e,1.63,30.26596667,-97.74076833,,11,1,"(30.26596667, -97.74076833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
123,10,56,0,92,1,False,Austin,CLR,,148.3789368,5036.0,66e9a9b7-93d3-4537-bc80-d343bcc0cd8b,1.63,30.266519,-97.740489,,9,1,"(30.266519, -97.740489)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
124,0,72,0,92,1,False,Austin,CLR,,145.3661957,5036.0,e53de9c2-0d28-48ae-b3a7-4fc27be2c87f,1.63,30.264837,-97.742805,,13,1,"(30.264837, -97.742805)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
125,0,92,0,92,1,False,Austin,CLR,,144.85223390000004,5036.0,9f3c6b20-f9df-4b69-ad88-dd6a7fb7e307,1.63,30.26486167,-97.74249333,1c050d5a-b0a7-4896-9bc0-66dbdcc2eb95,12,1,"(30.26486167, -97.74249333)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
126,1,100,0,92,1,False,Austin,CLR,,145.3066559,5036.0,03df8baf-1e16-4ca0-99ef-87ca441b37a4,1.63,30.265058000000003,-97.744291,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,16,2,"(30.265058000000003, -97.744291)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
127,1,96,0,92,1,False,Austin,CLR,,145.25479130000005,5036.0,93015b24-c42b-4681-bb1e-32164104ecdb,1.63,30.26494833,-97.74400333,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,14,2,"(30.26494833, -97.74400333)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
128,1,43,0,92,1,False,Austin,CLR,,155.3235779,5036.0,ecf30a7d-9f6c-48db-b4e1-f84a4fecabfd,1.63,30.26862,-97.74518667,,14,3,"(30.268620000000002, -97.74518667)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,97,0.1,0,,78701
129,0,94,0,92,1,False,Austin,CLR,,145.0292816,5036.0,db7a2851-f861-42f1-b8c1-0fab618f8b7b,1.63,30.26482833,-97.74260667,b5223ebf-84e1-47e0-97f4-916ea1b1d286,12,1,"(30.26482833, -97.74260667)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
130,1,94,0,92,1,False,Austin,CLR,,145.25741580000005,5036.0,e68632c2-926a-4e5c-8f71-03584d096bc8,1.63,30.26503,-97.744285,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,15,2,"(30.26503, -97.74428499999999)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
131,4,54,2,92,1,False,Austin,CLR,,146.6811371,5036.0,46a1bf31-a74d-4aa4-8eb0-c3bca6554e0c,1.63,30.266725,-97.745764,,15,0,"(30.266725, -97.74576400000001)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,99,0.1,0,,78701
132,0,90,0,92,1,False,Austin,CLR,,145.0120392,5036.0,1312c490-63e2-4966-9c27-4b769919cc67,1.63,30.264825,-97.7425,1c050d5a-b0a7-4896-9bc0-66dbdcc2eb95,12,1,"(30.264825, -97.7425)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
133,0,89,0,92,1,False,Austin,CLR,,145.1949005,5036.0,aa94d1b3-e134-4c4e-8634-ed67cd066792,1.63,30.26480167,-97.74262167,1c050d5a-b0a7-4896-9bc0-66dbdcc2eb95,12,1,"(30.26480167, -97.74262167)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
134,1,72,0,90,1,False,Austin,CLR,,155.899826,5036.0,79a2047d-1448-4b73-b112-abd92e4d18cf,1.63,30.269374,-97.744059,,13,1,"(30.269374, -97.744059)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,97,0.1,0,,78701
135,5,93,0,93,1,False,Austin,CLR,,147.8188934,5036.0,7d85b6df-7c8c-48a8-bfbe-32125f5fbbec,1.63,30.266239,-97.740489,,9,1,"(30.266239000000002, -97.740489)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
136,1,60,0,92,1,False,Austin,CLR,,145.144577,5036.0,c4dc8290-d2e0-483a-ac0c-4ea9848d29c8,1.63,30.264905,-97.744049,,14,2,"(30.264905, -97.744049)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
137,17,64,0,92,1,False,Austin,CLR,,148.357193,5036.0,73614557-c59f-48da-8777-1b8f715c076c,1.63,30.26732833,-97.74028,,8,4,"(30.26732833, -97.74028)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
138,0,96,0,92,1,False,Austin,CLR,,145.2301636,5036.0,59b1c17b-4fbc-49d0-ac6f-afeb1a33bfe3,1.63,30.264775,-97.742485,1c050d5a-b0a7-4896-9bc0-66dbdcc2eb95,12,1,"(30.264775, -97.742485)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,97,0.1,0,,78701
139,1,100,0,92,1,False,Austin,CLR,,144.98843380000002,5036.0,de428547-0411-453d-b5e0-ea621153beb9,1.63,30.264915,-97.744395,bfcd85aa-78a4-44d1-bcc5-ad6ba8de957b,14,2,"(30.264915000000002, -97.744395)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,96,0.1,0,,78701
140,0,100,0,93,1,False,Austin,CLR,,145.48855590000005,5036.0,e7d56db0-957d-49c6-b88b-da34bb91a77b,1.63,30.264656,-97.742583,,12,2,"(30.264656, -97.742583)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,96,0.1,0,,78701
141,0,67,0,93,1,False,Austin,CLR,,145.3854523,5036.0,92967be0-5d2c-4a46-8434-6ec0d1e61f41,1.63,30.264603,-97.742729,,13,2,"(30.264603, -97.742729)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,96,0.1,0,,78701
142,1,79,2,93,1,False,Austin,CLR,,144.96421809999995,5036.0,99177b17-80d0-4c8f-96b0-c4558a3acf38,1.63,30.26550667,-97.74067,,11,0,"(30.26550667, -97.74067)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
143,2,72,2,51,1,False,Austin,CLR,,144.7754059,5036.0,1162fcb2-4591-42eb-a9b6-d8a578b8b177,1.63,30.26574333,-97.74565833,,16,2,"(30.26574333, -97.74565833)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,95,0.1,0,,78701
144,15,89,0,92,0,False,Austin,CLR,,148.9559021,5036.0,8e4db798-fe2e-4efa-844f-d2ff3c6c8a57,1.63,30.266755,-97.739999,,9,2,"(30.266755, -97.739999)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
145,15,47,0,88,0,False,Austin,CLR,,152.2250671,5036.0,a69674cb-d942-4969-8be7-f581d96a909e,1.63,30.26793333,-97.74008167,,9,4,"(30.26793333, -97.74008167)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
146,2,48,0,82,1,False,Austin,CLR,,153.9772186,5036.0,0c808ec1-d310-4081-a956-9d20bd8d3776,1.63,30.268981,-97.740761,,9,2,"(30.268981, -97.74076099999999)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
147,1,71,1,83,1,False,Austin,CLR,,158.244339,5036.0,c940871d-69e7-44c4-9a0e-c4657084d590,1.63,30.26986833,-97.74297333,,12,0,"(30.26986833, -97.74297333)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,98,0.1,0,,78701
148,15,56,0,92,0,False,Austin,CLR,,147.6828156,5036.0,0b09926a-91de-4ab4-a0dc-3311068a319c,1.63,30.267175,-97.73988333,,9,4,"(30.267175, -97.73988333)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
149,1,76,2,93,1,False,Austin,CLR,,144.75177,5036.0,64830dc9-b204-4680-9571-d06f15153e59,1.63,30.265429,-97.740573,,10,0,"(30.265428999999997, -97.740573)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
150,1,46,0,74,1,False,Austin,CLR,,152.4427948,5036.0,912a01e0-5d02-4714-b9c7-01bcc58f5aa3,1.63,30.269815,-97.74214167,,11,0,"(30.269815, -97.74214167)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
151,1,73,1,83,1,False,Austin,CLR,,158.82272340000003,5036.0,d4aaf828-74e1-47b6-afb2-1e4da2da6673,1.63,30.26998167,-97.74301833,,12,2,"(30.26998167, -97.74301833)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,98,0.1,0,,78701
152,0,43,0,92,1,False,Austin,CLR,,144.4596558,5036.0,bae5d02f-3595-4d28-892f-6c276406ff45,1.63,30.264685,-97.744675,,14,2,"(30.264684999999997, -97.744675)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,94,0.1,0,,78701
153,1,98,0,89,1,False,Austin,CLR,,143.5726318,5036.0,dba3c836-dce1-4d27-94eb-f4564a36f1ab,1.63,30.2647559,-97.7412773,f748b0ac-4fd3-4dae-9d92-31df20fa0035,11,0,"(30.2647559, -97.7412773)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
154,1,96,0,89,1,False,Austin,CLR,,143.5726318,5036.0,650ba000-6839-40a0-afa8-64a2db5b4c51,1.63,30.2647559,-97.7412773,f748b0ac-4fd3-4dae-9d92-31df20fa0035,11,0,"(30.2647559, -97.7412773)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
155,2,93,2,93,0,False,Austin,CLR,,147.52436830000005,5036.0,23fa373d-343d-40a2-9c39-5af82d102980,1.63,30.266085,-97.73999,b20246ad-060e-4532-a5dc-455ebd1457cb,11,1,"(30.266084999999997, -97.73999)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
156,0,88,0,92,1,False,Austin,CLR,,144.1321106,5036.0,bb3164b3-8e58-4397-aec5-86e177e15881,1.63,30.2644479,-97.74418059,,14,1,"(30.2644479, -97.74418059)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,94,0.1,0,,78701
157,1,44,0,74,1,False,Austin,CLR,,152.3060608,5036.0,0ba28d11-1a70-4e12-be6e-d98296e3bb60,1.63,30.269893,-97.742008,,10,0,"(30.269893, -97.742008)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
158,7,94,0,93,0,False,Austin,CLR,,147.3545227,5036.0,8e29a6ad-03c6-4a09-a1ec-396f528a222f,1.63,30.26621500000001,-97.73989167,b20246ad-060e-4532-a5dc-455ebd1457cb,10,1,"(30.26621500000001, -97.73989167)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
159,5,88,0,93,0,False,Austin,CLR,,147.32604980000005,5036.0,56a076d6-2d37-440b-ba60-0b1ee1a0656c,1.63,30.266185,-97.73989833,b20246ad-060e-4532-a5dc-455ebd1457cb,10,1,"(30.266184999999997, -97.73989833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
160,1,72,0,92,1,False,Austin,CLR,,156.8439331,5036.0,9a89e16f-dedf-47b1-a85d-5cc3bea5e233,1.63,30.269085,-97.745559,,14,4,"(30.269084999999997, -97.745559)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,98,0.1,0,,78701
161,7,89,0,93,0,False,Austin,CLR,,147.3312378,5036.0,914960d7-45d0-4481-bea5-084784a24b91,1.63,30.26622333,-97.73986833,b20246ad-060e-4532-a5dc-455ebd1457cb,10,1,"(30.26622333, -97.73986833)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
162,7,100,0,93,0,False,Austin,CLR,,147.3297119,5036.0,1d7fb3f8-97da-4d38-aa0a-7fef547412a6,1.63,30.26622,-97.739865,b20246ad-060e-4532-a5dc-455ebd1457cb,10,1,"(30.26622, -97.73986500000001)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
163,2,100,2,51,1,False,Austin,CLR,,144.5134125,5036.0,5e9923eb-5907-4318-895e-29bbf9c4ee2b,1.63,30.265962,-97.746159,1735994e-bf7d-452d-a809-708d11607358,17,1,"(30.265962, -97.74615899999999)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,95,0.1,0,,78701
164,0,57,0,92,1,False,Austin,CLR,,144.0406189,5036.0,8730f035-5c3d-420f-9657-b4929eaad456,1.63,30.26443667,-97.744355,,14,1,"(30.26443667, -97.744355)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,94,0.1,0,,78701
165,0,40,0,74,1,False,Austin,CLR,,153.08244319999997,5036.0,b62bfb5c-c235-4124-95e1-00e65742d7bb,1.63,30.27001167,-97.742195,,11,0,"(30.27001167, -97.742195)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
166,2,100,2,93,0,False,Austin,CLR,,147.1936188,5036.0,6c093741-506a-46f1-842d-4ad6bb795625,1.63,30.266093,-97.739841,11790b36-cdd5-4dd0-a2b7-56cb76bcffed,11,1,"(30.266092999999998, -97.739841)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
167,2,88,2,51,1,False,Austin,CLR,,144.3921814,5036.0,921a8151-4d7a-4c96-b0e2-6e9cbc4cca57,1.63,30.26607667,-97.746285,1735994e-bf7d-452d-a809-708d11607358,16,1,"(30.26607667, -97.746285)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,95,0.1,0,,78701
168,0,63,0,74,1,False,Austin,CLR,,153.6712799,5036.0,7839e16c-4b56-4063-8eec-2d781a26ea96,1.63,30.27005,-97.742165,,11,0,"(30.27005, -97.742165)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
169,1,53,0,89,1,False,Austin,CLR,,143.3072205,5036.0,4111474e-6c2f-4d3c-adba-1880c09a6b2b,1.63,30.264398,-97.74163,,11,1,"(30.264398, -97.74163)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
170,1,63,0,89,1,False,Austin,CLR,,143.2358551,5036.0,69a3fe7a-f409-453c-9518-0a7b981a8953,1.63,30.264416,-97.741564,,11,1,"(30.264415999999997, -97.741564)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
171,1,81,0,89,1,False,Austin,CLR,,143.19541930000003,5036.0,487af4a0-22fb-42a0-81c0-ae4f9506d3cc,1.63,30.26443833,-97.741485,,11,1,"(30.26443833, -97.741485)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
172,2,92,2,51,1,False,Austin,CLR,,144.4098663,5036.0,7f597933-ca5e-4828-ade6-2295da150c23,1.63,30.26610833,-97.74636833,1735994e-bf7d-452d-a809-708d11607358,16,1,"(30.26610833, -97.74636833)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,95,0.1,0,,78701
173,14,82,0,92,0,False,Austin,CLR,,148.022995,5036.0,d31b49c2-e124-4600-92f4-a96e75eede5d,1.63,30.266547,-97.739565,,8,0,"(30.266546999999996, -97.739565)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
174,13,71,0,92,0,False,Austin,CLR,,147.92761230000005,5036.0,fdd86366-9f68-4394-b2f1-3bd84e0af7ce,1.63,30.266612,-97.739547,,8,1,"(30.266612, -97.739547)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
175,11,66,0,88,0,False,Austin,CLR,,153.0327606,5036.0,3d217d04-03db-40f2-83ea-f467ccbad5a9,1.63,30.2679365,-97.73959231,,8,6,"(30.267936499999998, -97.73959231)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
176,13,97,0,92,0,False,Austin,CLR,,148.14193730000005,5036.0,62f3caf7-59b6-41c0-8961-5546e4d856c2,1.63,30.266563,-97.739534,,8,1,"(30.266563, -97.73953399999999)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
177,10,58,0,92,0,False,Austin,CLR,,147.7598419,5036.0,9937e7e6-cb90-40f6-b794-777c336050b7,1.63,30.26634667,-97.73957,,9,0,"(30.26634667, -97.73957)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
178,0,91,0,92,1,False,Austin,CLR,,143.69920349999995,5036.0,ce012e66-1f41-490e-b5d1-1291de18a935,1.63,30.264171,-97.744144,,15,1,"(30.264171, -97.74414399999999)",4193.0,6841.0,,1.0,TX,3,21,58:52.1,8,94,0.1,0,,78701
179,11,63,0,92,0,False,Austin,CLR,,147.8373566,5036.0,ff7157f1-2caa-453f-b4a5-e7d0b9fc6fef,1.63,30.26646833,-97.739525,,9,0,"(30.26646833, -97.739525)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
180,0,89,0,93,1,False,Austin,CLR,,144.0665741,5036.0,556cde2b-31af-43a4-aa4a-e0b09558ec67,1.63,30.264016,-97.743025,,12,2,"(30.264015999999998, -97.743025)",4193.0,6841.0,,1.0,TX,2,21,58:52.1,8,96,0.1,0,,78701
181,15,65,0,92,0,False,Austin,CLR,,148.36843869999996,5036.0,28e18623-6cc1-4a96-95b4-b756c7db9c19,1.63,30.26695856,-97.73943169,,8,3,"(30.26695856, -97.73943169)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,99,0.1,0,,78701
182,1,92,0,89,1,False,Austin,CLR,,143.1509552,5036.0,40dc03ba-3ad4-4664-aeeb-d1fd90269075,1.63,30.264309,-97.74149,,11,1,"(30.264309, -97.74149)",4193.0,6841.0,,1.0,TX,1,21,58:52.1,8,98,0.1,0,,78701
183,1,97,2,51,1,False,Austin,CLR,,144.4223633,5036.0,56c2fa91-ce8d-4fcb-bfbd-1bf80742e3cd,1.63,30.26598667,-97.74645167,1735994e-bf7d-452d-a809-708d11607358,16,1,"(30.26598667, -97.74645167)",4193.0,6841.0,,1.0,TX,4,21,58:52.1,8,95,0.1,0,,78701
